File,Fp1-AVG,F3-AVG,C3-AVG,P3-AVG,O1-AVG,Fp2-AVG,F4-AVG,C4-AVG,P4-AVG,O2-AVG,F7-AVG,T3-AVG,T5-AVG,F8-AVG,T4-AVG,T6-AVG,FZ-AVG,CZ-AVG,PZ-AVG,EKG,Photic
00636.edf,-0.01305672268907563,0.014674369747899159,-0.0635609243697479,-0.005052521008403361,-0.0196218487394958,-0.05836134453781513,0.010829831932773109,-0.015777310924369747,-0.003560924369747899,-0.00513655462184874,0.030546218487394958,-0.026880252100840336,-0.017930672268907565,-0.0012289915966386554,-0.01180672268907563,-0.013571428571428571,-0.04121848739495798,6.302521008403361e-05,0.0003361344537815126,-0.09597689075630252,-0.015063025210084034
00637.edf,0.023482142857142858,0.0034415584415584417,0.009099025974025975,0.007045454545454546,-0.007581168831168831,-0.0307224025974026,-0.004366883116883117,-0.010633116883116883,-0.0075974025974025975,-0.0037987012987012988,0.02055194805194805,0.024285714285714285,0.04122564935064935,-0.03318181818181818,-0.005681818181818182,-0.0019805194805194806,-0.01987012987012987,0.0009334415584415584,-0.012922077922077922,-0.0014691558441558442,-0.019780844155844156
00638.edf,-0.033345238095238094,-0.020535714285714286,-0.005,-0.0055,0.0023511904761904763,0.010660714285714286,0.05377380952380952,0.006851190476190476,0.012630952380952382,0.01719047619047619,-0.023410714285714285,-0.029666666666666668,-0.002029761904761905,0.051166666666666666,0.019654761904761904,-0.007601190476190476,-0.04664880952380952,-0.018089285714285714,-0.002875,-0.007023809523809524,-0.0019285714285714286
00639.edf,0.03162790697674418,0.010941306755260243,0.005437430786267995,-0.0008748615725359912,0.0001273532668881506,-0.02725359911406423,0.0067718715393134,0.0011627906976744186,-0.005431893687707641,-0.011395348837209301,-0.008111849390919159,-0.0007253599114064231,-0.005503875968992248,-0.007153931339977852,-0.004147286821705426,0.029407530454042083,-0.0007751937984496124,-0.006666666666666667,-0.002990033222591362,-0.001052048726467331,-0.000753045404208195
00640.edf,-0.0009230769230769231,0.04276923076923077,-0.03876923076923077,-0.012813186813186814,-0.03949450549450549,0.12628021978021978,-0.007708791208791209,0.010642857142857143,0.011087912087912087,-0.025835164835164834,0.014115384615384615,0.028335164835164836,-0.012186813186813188,-0.00012637362637362638,0.00013186813186813186,-0.014862637362637363,0.05006043956043956,-0.0037087912087912086,-0.006186813186813187,0.0,-0.016483516483516484
00641.edf,0.07011337868480726,0.017811791383219956,0.005470521541950113,-0.004518140589569161,-0.01753968253968254,-0.04125283446712018,0.008594104308390022,-0.0030555555555555557,0.009081632653061224,0.02290249433106576,-0.013253968253968254,0.014614512471655329,-0.012908163265306123,0.02393424036281179,0.0012414965986394559,0.01401360544217687,-0.04619614512471655,0.003344671201814059,-0.019297052154195013,-0.006819727891156462,-0.01910997732426304
00642.edf,-0.0004974489795918367,0.017423469387755103,0.016224489795918368,0.007971938775510204,0.0017283163265306122,-0.0004336734693877551,0.002538265306122449,0.016039540816326532,-0.0009056122448979592,-0.005580357142857143,-0.009119897959183674,-0.003660714285714286,-0.0011607142857142858,-0.057366071428571426,-0.0023724489795918366,0.008093112244897959,0.0037818877551020406,0.004636479591836735,-0.0001403061224489796,-0.00013392857142857144,-0.0012627551020408163
00643.edf,-0.005983516483516483,0.01593956043956044,0.004324175824175824,-0.0023021978021978023,-0.016840659340659342,0.0030604395604395605,0.019554945054945056,-0.004131868131868132,-0.007230769230769231,-0.02057142857142857,0.03078021978021978,0.0014285714285714286,-0.008934065934065934,-0.013434065934065934,-0.016351648351648353,-0.02234065934065934,-0.023604395604395603,0.0026538461538461538,-0.009412087912087912,0.0005934065934065934,-0.013115384615384616
00644.edf,-0.11369047619047619,-0.05689935064935065,0.011147186147186147,0.016304112554112554,-0.005503246753246753,0.0006926406926406926,0.009237012987012986,0.009691558441558442,-0.017164502164502164,0.006737012987012987,-0.005340909090909091,0.0037932900432900434,-0.0009361471861471861,0.0183982683982684,-0.001958874458874459,-0.008484848484848486,-0.003106060606060606,-0.010113636363636363,0.031585497835497835,0.0028300865800865802,-0.001304112554112554
00645.edf,-0.00975067385444744,-0.0011826145552560647,0.0065094339622641505,-0.00227088948787062,-0.006351078167115903,0.0039016172506738545,-0.004083557951482479,0.0021192722371967654,-0.0093733153638814,-0.0010141509433962265,0.006671159029649596,0.0016610512129380053,-0.006263477088948787,0.009053234501347708,0.014524932614555256,-0.014016172506738544,0.0006300539083557952,0.0007850404312668463,0.0025303234501347707,-0.003982479784366577,-0.015923180592991915
00646.edf,-0.026109243697478992,-0.009378151260504201,0.002403361344537815,-0.020445378151260504,-0.005260504201680672,-0.03396638655462185,-0.03959663865546219,0.0026470588235294116,0.006100840336134454,-0.01138655462184874,-0.017067226890756303,0.014621848739495798,0.023210084033613444,-0.017394957983193276,0.03785714285714286,0.024596638655462185,-0.002319327731092437,0.01995798319327731,-0.009294117647058824,-0.017865546218487394,-0.009907563025210083
00647.edf,-0.011611883691529708,0.08474715549936788,-0.014930467762326169,-0.01683944374209861,-0.010549936788874842,0.1470227560050569,0.022831858407079644,-0.016036662452591655,-0.0005689001264222503,-0.006257901390644753,-0.01502528445006321,-0.005992414664981037,-0.008780025284450063,0.026352718078381795,-0.015265486725663717,-0.0036852085967130216,-0.003723135271807838,-0.0006510745891276865,-0.017560050568900126,0.010139064475347662,-0.017692793931731985
00648.edf,-0.03222527472527473,0.03956043956043956,-0.009686813186813187,-0.003065934065934066,-0.021461538461538462,-0.05289010989010989,0.03272527472527473,-0.011137362637362638,-0.0019505494505494506,-0.004324175824175824,0.007703296703296703,-0.043818681318681316,-0.004582417582417582,-2.7472527472527473e-05,0.015384615384615385,-0.00406043956043956,0.008505494505494506,-0.012576923076923078,0.00907142857142857,-0.003313186813186813,-0.01719230769230769
00649.edf,-0.032746806039488964,-0.02005226480836237,0.014082462253193961,0.0023635307781649244,0.011765389082462253,-0.07547619047619047,-0.05793263646922184,-0.010011614401858304,-0.010371660859465738,0.008774680603948896,-0.01088850174216028,0.04396631823461092,0.004570267131242741,-0.03756678281068525,0.12088850174216027,-0.011951219512195122,-0.04130662020905923,-0.01789198606271777,0.015429732868757259,0.0027061556329849015,-0.016387921022067365
00650.edf,-0.013634285714285715,0.003697142857142857,0.025817142857142858,0.08122285714285714,-0.0031142857142857144,0.00124,0.007182857142857143,0.005314285714285714,-0.0035885714285714284,-0.007817142857142858,-0.026051428571428573,-0.01894857142857143,-0.010508571428571428,-0.006331428571428571,-0.03575428571428572,-0.008257142857142857,-0.004965714285714286,-0.00208,0.004611428571428571,2.857142857142857e-05,-0.01676
00651.edf,0.10558441558441559,0.1558500590318772,-0.011770956316410862,-0.011044864226682409,-0.010802833530106257,0.050667060212514756,-0.0020484061393152304,-0.008376623376623376,0.0021251475796930344,-0.0016233766233766235,-0.0312987012987013,0.004604486422668241,-0.0015702479338842975,0.0064757969303423845,-0.022166469893742623,-0.016340023612750887,-0.037225501770956314,-0.007207792207792208,-0.005796930342384887,0.0006375442739079102,-0.01974616292798111
00652.edf,0.03269585253456221,-0.054224270353302614,-0.00391705069124424,-0.11727342549923195,0.030568356374807988,-0.006528417818740399,0.0004761904761904762,0.03938556067588326,0.02226574500768049,0.0743778801843318,-0.018725038402457757,0.00989247311827957,0.028110599078341014,-0.007749615975422427,-0.05432411674347158,0.10615975422427035,-0.036359447004608296,-0.011167434715821812,-0.0017204301075268817,-0.0033410138248847927,-0.016597542242703534
00653.edf,-0.3183809523809524,-0.07434920634920635,-0.002851851851851852,0.01982010582010582,0.015412698412698413,-0.4688730158730159,-0.027502645502645504,0.004714285714285714,0.00898941798941799,0.007529100529100529,-0.010137566137566138,0.00046031746031746033,0.020253968253968253,0.012095238095238095,0.009343915343915344,0.006947089947089947,-0.02456084656084656,0.006142857142857143,0.028624338624338625,-0.00335978835978836,-0.002746031746031746
00654.edf,-0.006245847176079734,0.0069213732004429675,0.0040808416389811735,-0.003875968992248062,-0.0029235880398671096,-0.009761904761904762,0.012990033222591362,-0.003887043189368771,0.00014396456256921374,0.015238095238095238,0.02834440753045404,-0.05296234772978959,0.00018272425249169435,-0.045343300110741974,-0.005132890365448505,0.0033056478405315616,0.030797342192691028,-0.005,0.018477297895902547,-0.014651162790697675,-0.011566998892580288
00655.edf,0.027978620019436348,-0.0004907677356656948,0.0009426627793974732,0.03292517006802721,0.037570456754130226,0.056103012633624876,0.00706511175898931,-0.010850340136054421,-0.007667638483965015,-0.012988338192419825,-0.008119533527696792,-0.004003887269193392,0.0030077745383867835,-0.022196307094266277,-0.009489795918367346,-0.006384839650145773,0.01370748299319728,-0.007594752186588921,-0.005709426627793975,0.002322643343051506,-0.015500485908649175
00656.edf,-0.018815060908084165,-0.014844961240310078,-0.0076578073089700995,0.005199335548172757,0.005321151716500554,0.03491694352159468,-0.006655592469545958,0.0023145071982281283,-0.006500553709856035,0.07986157253599115,-0.007093023255813954,-0.007763012181616832,0.0054761904761904765,-0.028887043189368772,-0.0015946843853820599,-0.016107419712070876,0.00774640088593577,-0.006611295681063123,-0.0023698781838316723,0.00012181616832779623,-0.009269102990033223
00657.edf,0.1294945054945055,0.019093406593406595,0.03750549450549451,0.020104395604395604,-0.01065934065934066,0.02134065934065934,0.007730769230769231,-0.004796703296703297,-0.03535714285714286,-0.1038901098901099,0.00732967032967033,0.009346153846153846,0.02462087912087912,-0.002,0.017703296703296702,-0.0659945054945055,0.023225274725274726,0.042565934065934063,0.015417582417582417,-0.010494505494505495,-0.018241758241758242
00658.edf,0.07723006644518272,0.008102159468438537,-0.009264950166112956,-0.0011669435215946845,-0.006532392026578073,0.031054817275747507,0.0018438538205980065,0.005955149501661129,0.0006561461794019934,-0.0032433554817275748,0.0014078073089700996,-0.003313953488372093,-0.005469269102990033,0.0009551495016611296,0.0038372093023255815,-0.005897009966777409,0.0012084717607973423,0.0017483388704318938,0.009256644518272425,0.011773255813953488,-0.02082641196013289
00659.edf,-0.09857142857142857,0.05300351288056206,-0.010029274004683841,-0.06440281030444965,-0.0314344262295082,-0.017710772833723652,-0.019162763466042156,-0.06382903981264637,0.0410655737704918,-0.045942622950819675,0.02423302107728337,-0.06023419203747073,-0.0472423887587822,0.03125292740046839,0.10747072599531617,0.11218384074941452,0.04250585480093677,-0.11231264637002342,0.04123536299765808,0.0038758782201405153,-0.011891100702576112
00660.edf,-0.02499299719887955,-0.03395658263305322,-0.003683473389355742,0.0035714285714285713,-0.01650560224089636,-0.011078431372549019,0.07188375350140055,0.011099439775910365,0.044516806722689074,0.003830532212885154,-0.0398249299719888,-0.04053921568627451,-0.02369747899159664,0.008613445378151261,-0.002240896358543417,0.017296918767507004,-0.021316526610644256,0.019208683473389356,0.0012324929971988796,-0.0013095238095238095,-0.014544817927170868
00661.edf,-0.021806418219461696,-0.00489648033126294,-0.01177536231884058,0.012660455486542443,0.018954451345755692,-0.05101966873706004,0.002660455486542443,-0.012903726708074534,-0.0014233954451345755,-0.01656832298136646,-0.012955486542443065,-0.012991718426501035,-0.013555900621118012,0.011858178053830227,0.019782608695652175,0.008271221532091097,0.03840579710144928,-0.009891304347826087,-0.01920807453416149,-0.0019772256728778467,-0.01791407867494824
00662.edf,0.10025451559934319,0.012602627257799672,-0.006067323481116584,-0.015311986863711002,-0.018555008210180624,0.12589490968801315,0.02625615763546798,-0.00040229885057471265,-0.01555008210180624,-0.0261247947454844,0.0037684729064039408,-0.01187192118226601,-0.014671592775041051,0.04748768472906404,-0.005574712643678161,-0.021962233169129722,0.031847290640394085,0.01561576354679803,0.0013628899835796387,0.002898193760262726,-0.0015024630541871922
00663.edf,0.11385057471264368,-0.024532019704433496,-0.02255336617405583,-0.008210180623973728,-0.008234811165845648,-0.010886699507389163,0.027479474548440064,0.011395730706075533,-0.0036371100164203614,-0.00029556650246305416,-0.10708538587848933,-0.03710180623973727,-0.013981937602627257,0.2767487684729064,0.0169376026272578,0.006724137931034483,-0.09601806239737275,-0.009113300492610837,-0.005591133004926108,-0.00013136288998357964,-0.0015763546798029558
00664.edf,0.05301904761904762,0.003623809523809524,0.01290952380952381,0.0008714285714285714,0.0021857142857142856,0.11585238095238096,-0.010314285714285715,0.0035904761904761904,0.002742857142857143,0.00010476190476190476,-0.00940952380952381,-0.0101,-0.0051047619047619045,-0.00800952380952381,-0.017166666666666667,-0.01585238095238095,0.03713333333333333,0.008976190476190476,0.001819047619047619,0.0054571428571428575,-0.0172
00665.edf,0.021800232288037166,-0.01170150987224158,0.00554006968641115,0.02332171893147503,-0.0059639953542392566,0.016777003484320558,0.056643437862950057,0.01150987224157956,-0.01732288037166086,0.014663182346109175,-0.005150987224157956,-0.002229965156794425,-0.007363530778164925,-0.015528455284552845,-0.03605110336817654,0.01870499419279907,-0.008815331010452962,-0.027845528455284554,0.011335656213704994,0.004889663182346109,-0.013960511033681766
00666.edf,-0.16598852040816325,0.1178890306122449,-0.10513392857142857,-0.13587372448979593,-0.03443239795918367,-0.2836989795918367,0.1688201530612245,-0.08965561224489796,-0.13535076530612244,-0.10044005102040816,-0.14308035714285713,0.3179655612244898,0.0704655612244898,-0.027691326530612244,0.11535076530612245,0.29439413265306125,-0.033596938775510204,-0.13479591836734695,-0.14230867346938775,-0.009285714285714286,-0.021505102040816328
00667.edf,-0.051660098522167484,-0.013246305418719212,-0.006507389162561577,0.00036945812807881776,-0.002960591133004926,0.027078817733990148,-0.015167487684729064,0.002876847290640394,0.004694581280788177,-0.0008029556650246306,-0.007482758620689655,-0.005093596059113301,0.003812807881773399,0.028822660098522166,0.024236453201970442,0.010354679802955666,-0.017921182266009854,-0.006650246305418719,-0.004,0.003083743842364532,-0.01519704433497537
00668.edf,-0.006808390022675737,-0.055890022675736964,0.047426303854875285,0.04242630385487528,0.005719954648526077,-0.709172335600907,-0.29305555555555557,0.03263038548752834,0.027868480725623583,0.016870748299319727,0.0345578231292517,-0.052953514739229025,-0.006638321995464853,0.04585034013605442,-0.07210884353741497,0.04512471655328798,0.060515873015873016,0.047148526077097505,0.07075396825396825,0.0009580498866213152,-0.016122448979591836
00669.edf,-0.10943521594684386,-0.035008305647840535,-0.009850498338870433,-0.004003322259136213,0.03004983388704319,-0.0877906976744186,-0.04579734219269103,-0.003862126245847176,0.005705980066445183,0.040764119601328905,0.02615448504983389,-0.010988372093023255,0.020440199335548172,-0.009634551495016611,-0.008197674418604651,0.017749169435215945,-0.08577242524916943,0.014908637873754153,0.05398671096345515,0.00340531561461794,-0.019451827242524918
00670.edf,0.00933880308880309,-0.0004536679536679537,-0.013170849420849421,0.006838803088803089,-0.009261583011583011,-0.005347490347490347,-0.0025241312741312743,0.004966216216216216,-0.005444015444015444,-0.0012162162162162162,-0.017823359073359073,0.007804054054054054,-0.013933397683397684,0.00998069498069498,0.004049227799227799,0.0034362934362934363,0.03290057915057915,-0.006747104247104247,0.0013706563706563707,-0.0051206563706563705,-0.017393822393822395
00671.edf,-0.022177700348432056,0.004547038327526133,-0.0009698025551684088,-0.002334494773519164,0.003704994192799071,-0.029773519163763067,-0.0004413472706155633,-0.01662020905923345,-0.004181184668989547,0.005429732868757259,0.0059465737514518,0.003048780487804878,0.009152148664343787,-0.0007839721254355401,0.0032636469221835078,0.012421602787456446,-0.014930313588850174,-0.0010685249709639954,-0.004518002322880372,0.0012137049941927992,-0.0005226480836236934
00672.edf,0.1867109634551495,0.28419158361018826,0.017364341085271316,0.10256921373200444,0.17228682170542636,-0.13439645625692137,-0.1534496124031008,-0.03870431893687708,-0.12509413067552602,0.021450719822812846,0.12086378737541528,0.10617940199335549,0.2089202657807309,-0.08341638981173864,-0.49130675526024364,-0.3398006644518272,-0.07317275747508306,0.11896456256921373,0.15097452934662237,0.014158361018826135,-0.017425249169435216
00673.edf,0.16744186046511628,-0.03161960132890365,0.02584717607973422,0.08520764119601329,0.06558139534883721,-0.06115448504983389,0.1002906976744186,-0.07412790697674419,-0.18444352159468438,-0.1436046511627907,-0.0985797342192691,-0.03294850498338871,0.012475083056478405,0.10569767441860466,0.09933554817275747,-0.18215116279069768,0.07927740863787375,0.1087624584717608,0.061611295681063126,0.012956810631229236,-0.018388704318936876
00674.edf,0.2972093023255814,0.0906810631229236,0.17767441860465116,0.01855481727574751,0.009069767441860464,0.2658970099667774,0.06127076411960133,-0.06467607973421927,0.004285714285714286,0.056976744186046514,0.1260797342192691,0.1811046511627907,0.3192857142857143,0.11607142857142858,-1.1310548172757475,0.1633720930232558,-0.004501661129568106,-0.03536544850498339,-0.0868687707641196,-0.004784053156146179,-0.02186046511627907
00675.edf,0.04576036866359447,0.010685483870967741,-0.0014861751152073733,-0.010668202764976958,-0.02037442396313364,-0.0993836405529954,0.032903225806451615,0.01162442396313364,-0.00831221198156682,-0.012442396313364055,0.0019412442396313364,-0.002834101382488479,-0.012137096774193548,0.09455069124423963,-0.012407834101382489,-0.008571428571428572,-0.034953917050691244,-0.021670506912442395,-0.00652073732718894,-0.02517857142857143,-0.0164573732718894
00676.edf,-0.04903707052441229,-0.0021609403254972876,0.0012929475587703436,0.004235985533453888,0.008028933092224232,-0.036677215189873415,-0.00048824593128390595,-0.00010397830018083182,0.0024547920433996384,0.00283001808318264,0.023829113924050634,-0.002034358047016275,-0.007848101265822785,0.0022061482820976493,-0.012011754068716095,0.008521699819168173,-0.007210669077757685,-0.00867992766726944,-0.012463833634719711,0.002658227848101266,-0.016672694394213382
00677.edf,0.06224252491694352,-0.0037209302325581397,0.015470653377630122,0.027259136212624584,0.012436323366555925,0.10272425249169435,-0.012325581395348837,-0.025365448504983387,-0.004457364341085271,-0.0009357696566998893,0.013172757475083056,0.008200442967884828,-0.005897009966777409,0.013062015503875968,0.010930232558139534,-0.0011794019933554817,0.01760797342192691,-0.11002768549280177,0.05097452934662237,0.015365448504983389,-0.01658361018826135
00678.edf,-0.01231995277449823,-0.018057851239669423,-0.00024793388429752067,0.00256788665879575,0.008842975206611571,0.020956316410861865,0.000602125147579693,0.010779220779220779,0.00024793388429752067,1.180637544273908e-05,-0.013388429752066116,-0.022892561983471074,0.0009090909090909091,0.009309327036599764,0.002715466351829988,0.0028630460448642267,-0.0008500590318772137,0.004515938606847698,0.004657615112160567,0.0019185360094451003,-0.013642266824085005
00679.edf,-0.04259486607142857,-0.01670200892857143,-0.04978794642857143,-0.04376674107142857,-0.03810267857142857,-0.11659040178571428,-0.07603794642857142,-0.05130580357142857,-0.03327566964285714,-0.04112165178571429,-0.03478236607142857,-0.0054296875,-0.041021205357142855,-0.04026785714285714,-0.10705915178571429,-0.15935267857142857,-0.012438616071428571,-0.028861607142857144,-0.030396205357142856,-0.021417410714285715,-0.017410714285714286
00680.edf,-0.04063428571428571,-0.06700571428571428,-0.06341714285714285,-0.0184,-0.01741142857142857,0.8882114285714285,0.25239428571428574,0.005297142857142857,-0.007234285714285714,-0.03435428571428571,-0.08931428571428572,-0.04725714285714286,-0.035525714285714285,-0.0024685714285714285,-0.04233142857142857,0.004302857142857143,0.18549142857142858,-0.03194857142857143,0.006577142857142857,0.011497142857142857,-0.014485714285714286
00681.edf,-0.015184331797235023,-0.012634408602150538,0.0024500768049155147,-0.0006989247311827957,-0.008732718894009216,-0.008970814132104455,-0.026482334869431644,-0.0064285714285714285,0.0024423963133640555,-0.0036175115207373273,0.014170506912442397,0.01184331797235023,0.0020814132104454686,-0.004838709677419355,-0.005952380952380952,-0.008149001536098311,0.050814132104454686,-0.0020199692780337943,-0.004116743471582181,0.017918586789554533,-0.016244239631336404
00682.edf,0.08892857142857143,0.0485,0.007137362637362637,0.0003846153846153846,0.006686813186813187,0.05407692307692308,0.0014395604395604396,0.012791208791208791,0.009604395604395605,0.010604395604395604,0.013686813186813187,0.01278021978021978,0.01165934065934066,-0.01171978021978022,0.007401098901098901,0.009851648351648352,0.005214285714285715,0.008934065934065934,0.004686813186813187,-0.000967032967032967,-0.0125
00683.edf,-0.22670857142857143,0.0008857142857142857,-0.0017428571428571428,0.06243428571428571,-0.02828,-0.23988,-0.254,0.03414857142857143,0.04593714285714286,0.010634285714285714,0.08437142857142857,0.03353142857142857,-0.026702857142857143,0.025577142857142857,0.00046285714285714284,0.03849142857142857,-0.11645142857142857,0.056537142857142855,0.03545142857142857,4.5714285714285716e-05,-0.015742857142857142
00684.edf,-0.05110805860805861,-0.038708791208791206,0.02227106227106227,-0.0015293040293040292,0.031868131868131866,-0.008672161172161172,-0.00793040293040293,0.0045604395604395605,-0.007435897435897436,0.0031043956043956046,-0.008571428571428572,0.011474358974358974,0.009725274725274725,0.011172161172161172,0.0211996336996337,0.008131868131868131,-0.007087912087912088,0.01021062271062271,-0.05879120879120879,-0.0002838827838827839,0.0006227106227106227
00685.edf,-0.10105263157894737,-0.004360902255639097,0.0009398496240601503,-0.0011353383458646616,0.0018120300751879698,0.08651127819548872,0.019736842105263157,0.011842105263157895,0.010706766917293234,0.0020526315789473684,-0.01200751879699248,-0.007293233082706767,-0.007714285714285714,-0.04000751879699248,-0.0025413533834586464,0.0015413533834586466,-0.08628571428571429,-0.003150375939849624,0.017406015037593984,-0.00506015037593985,-0.009887218045112781
00686.edf,-0.09108058608058608,0.020250305250305252,0.0016483516483516484,0.013351648351648352,0.019114774114774115,0.04448107448107448,0.00489010989010989,-0.009645909645909646,-0.025604395604395605,0.010586080586080586,0.002783882783882784,0.02998778998778999,0.015561660561660562,0.01905982905982906,0.0007081807081807082,-0.028021978021978023,0.037985347985347986,0.019597069597069597,-0.002600732600732601,0.0003785103785103785,-0.01681929181929182
00687.edf,-0.025538461538461538,-0.03614285714285714,0.012324175824175825,0.00443956043956044,0.0073846153846153844,0.0025164835164835165,-0.0008791208791208791,-0.03781868131868132,0.003884615384615385,0.007560439560439561,0.01206043956043956,0.009626373626373627,0.003769230769230769,0.024516483516483518,-0.036164835164835166,0.012807692307692308,0.007912087912087912,0.00410989010989011,0.0018901098901098902,0.004318681318681319,-0.017027472527472526
00688.edf,0.019375,-0.015202380952380952,0.029738095238095237,0.001392857142857143,0.014077380952380952,-0.035595238095238096,-0.02825,0.008125,0.01130952380952381,0.007357142857142857,0.017505952380952382,0.015035714285714286,-0.0023392857142857143,-0.012767857142857143,0.004232142857142857,-0.020642857142857143,-0.027309523809523808,-0.005494047619047619,0.0029464285714285716,-0.005886904761904762,-0.002232142857142857
00689.edf,-0.009566929133858268,-0.04146794150731158,-0.028217097862767153,-0.01532620922384702,-0.001951631046119235,0.0831496062992126,0.04998312710911136,0.015899887514060743,-6.186726659167604e-05,0.005944881889763779,-0.058464566929133856,-0.0024296962879640045,-0.005455568053993251,0.05327896512935883,0.002047244094488189,-0.0012260967379077615,0.0077784026996625425,0.018172103487064117,0.006473565804274465,-0.0064904386951631044,-0.0018953880764904388
00690.edf,-0.02760748959778086,0.010561719833564494,0.012004160887656034,-0.007496532593619972,0.012295423023578363,0.013162274618585297,0.007413314840499306,0.010041608876560333,0.01332871012482663,0.012399445214979196,0.004472954230235784,0.010561719833564494,0.01513869625520111,0.017427184466019416,0.012787794729542303,0.014965325936199723,6.934812760055479e-06,0.01165742024965326,0.00817614424410541,0.10106102635228849,-0.009285714285714286
00691.edf,0.00444,-0.00035428571428571426,0.0004742857142857143,-0.002217142857142857,-0.009348571428571428,-0.03229142857142857,0.0011942857142857144,0.027851428571428572,-0.010565714285714286,-0.0029485714285714284,0.015588571428571429,9.714285714285714e-05,0.002942857142857143,-0.028217142857142857,-0.007222857142857143,0.01758857142857143,0.014782857142857143,-0.013617142857142857,-0.005594285714285714,-0.02729142857142857,-0.010251428571428571
00692.edf,0.02233408323959505,0.0070022497187851515,-0.009915635545556805,-0.003700787401574803,-0.007154105736782902,0.048937007874015746,0.015174353205849268,0.0035601799775028123,-0.004381327334083239,-0.005461192350956131,0.004010123734533183,0.00018560179977502813,-0.007199100112485939,0.0059955005624296965,0.0003374578177727784,-0.00905511811023622,0.004268841394825647,0.006422947131608549,0.0011361079865016873,0.0022497187851518562,-0.017142857142857144
00693.edf,0.14020764119601328,0.014676079734219269,0.014269102990033223,0.011395348837209301,-9.136212624584717e-05,-0.03843853820598007,0.000946843853820598,0.006503322259136212,0.006794019933554817,-0.009318936877076411,0.010415282392026578,-0.005589700996677741,-0.008820598006644519,-0.05184385382059801,0.004078073089700996,-0.03742524916943522,-0.010664451827242525,0.031096345514950167,0.030174418604651164,0.0006727574750830565,-0.016868770764119603
00694.edf,-0.04544155844155844,-0.03337662337662338,-0.014311688311688312,-0.012571428571428572,0.026266233766233767,-0.026188311688311688,-0.0006883116883116883,-0.007454545454545454,0.0026688311688311686,0.06000649350649351,-0.010493506493506494,-0.007525974025974026,-0.01287012987012987,0.0009090909090909091,-0.017655844155844157,-0.02344155844155844,0.011123376623376624,0.014136363636363636,0.006090909090909091,-0.0351038961038961,-0.01040909090909091
00695.edf,0.10363186813186813,0.028961538461538462,0.018214285714285714,0.024395604395604394,0.01941758241758242,-0.19957142857142857,-0.20293406593406593,0.017664835164835163,0.026604395604395606,0.009565934065934065,0.008131868131868131,0.021763736263736264,0.030225274725274726,-0.03462637362637363,0.01156043956043956,0.04718131868131868,-0.07893406593406593,0.032769230769230766,0.02028021978021978,0.014065934065934066,-0.01510989010989011
00696.edf,-0.01846622369878184,-0.0229125138427464,0.013349944629014397,0.019551495016611294,0.017890365448504985,0.00916389811738649,-0.021716500553709855,0.00853266888150609,0.024889258028792913,0.01260797342192691,0.0010741971207087486,0.012591362126245847,0.02312846068660022,-0.0006921373200442968,0.013006644518272424,-0.13409745293466224,0.00044296788482834997,0.01562015503875969,0.016688815060908083,0.01097452934662237,-0.01914174972314507
00697.edf,0.04478959025470653,0.006085271317829457,-0.00739202657807309,-0.009529346622369879,-0.0060465116279069765,0.0400609080841639,0.01248062015503876,0.0036766334440753046,-0.005681063122923588,-0.002275747508305648,0.004141749723145072,-0.0011627906976744186,-0.02203765227021041,0.004712070874861573,-0.005343300110741972,-0.0006755260243632336,0.006190476190476191,0.00902547065337763,0.014413067552602436,-0.004003322259136213,-0.014977851605758583
00698.edf,-0.8196428571428571,-0.31054147465437787,0.021929723502304148,0.020178571428571428,0.04842165898617511,-0.6276900921658987,-0.06328341013824884,0.037079493087557605,0.03702188940092166,0.10639400921658985,-0.0718836405529954,-0.09008640552995392,0.0034158986175115208,0.025852534562211982,0.031612903225806455,0.15460253456221199,-0.0034619815668202763,0.025806451612903226,0.024585253456221198,0.014314516129032258,-0.017914746543778802
00699.edf,-0.07827228327228328,-0.017234432234432235,-0.016575091575091575,0.005366300366300366,0.018192918192918194,-0.07365689865689866,-0.02457875457875458,-0.0007142857142857143,0.008864468864468865,0.007258852258852259,-0.0007692307692307692,0.0074725274725274725,-0.007075702075702075,0.017496947496947496,-0.018253968253968255,0.016733821733821735,-0.001043956043956044,-0.016862026862026862,0.018174603174603173,-0.004212454212454212,-0.015445665445665446
00700.edf,-0.018253968253968255,0.05515079365079365,-0.02073015873015873,-0.005920634920634921,0.00031746031746031746,-0.06622222222222222,0.018007936507936508,-0.004349206349206349,-0.004587301587301587,0.014412698412698413,0.0005079365079365079,-0.012801587301587302,0.001753968253968254,-0.010492063492063492,-0.026,-0.0037301587301587303,0.01634920634920635,-0.001507936507936508,-0.018412698412698412,0.007960317460317461,-0.015928571428571427
00701.edf,-0.018453364817001182,-0.07956316410861865,0.023270365997638726,-0.008081463990554899,0.001115702479338843,0.07280401416765053,-0.051688311688311686,0.006829988193624557,-0.002656434474616293,0.0022727272727272726,0.044144037780401414,0.015407319952774497,0.0035182998819362457,-0.000820543093270366,0.008223140495867769,0.02476977567886659,0.01088547815820543,0.011351829988193625,-0.010684769775678867,0.008795749704840613,-0.010035419126328217
